n_categories,session,trial_id,x1_true,x2_true,x1_response,x2_response,rt,Sex,participant_id,stim_id
1,2,73,82,46,61,42,4793,Female,0c5f1ebedee9be0daeb5a71ca6f00fa8,85
1,2,74,82,10,50,13,3430,Female,0c5f1ebedee9be0daeb5a71ca6f00fa8,81
1,2,75,55,37,43,22,4133,Female,0c5f1ebedee9be0daeb5a71ca6f00fa8,54
1,2,76,10,91,25,28,5606,Female,0c5f1ebedee9be0daeb5a71ca6f00fa8,10
1,2,77,46,28,30,24,5927,Female,0c5f1ebedee9be0daeb5a71ca6f00fa8,43
1,2,78,91,64,70,65,6428,Female,0c5f1ebedee9be0daeb5a71ca6f00fa8,97
1,2,79,46,73,67,57,5884,Female,0c5f1ebedee9be0daeb5a71ca6f00fa8,48
1,2,80,28,28,45,21,4724,Female,0c5f1ebedee9be0daeb5a71ca6f00fa8,23
1,2,81,10,55,24,50,3425,Female,0c5f1ebedee9be0daeb5a71ca6f00fa8,6
1,2,82,19,91,24,68,5436,Female,0c5f1ebedee9be0daeb5a71ca6f00fa8,20
1,2,83,37,64,39,35,7496,Female,0c5f1ebedee9be0daeb5a71ca6f00fa8,37
1,2,84,28,10,19,21,5007,Female,0c5f1ebedee9be0daeb5a71ca6f00fa8,21
1,2,85,28,46,31,34,5522,Female,0c5f1ebedee9be0daeb5a71ca6f00fa8,25
1,2,86,28,19,35,28,5435,Female,0c5f1ebedee9be0daeb5a71ca6f00fa8,22
1,2,87,37,28,32,37,5637,Female,0c5f1ebedee9be0daeb5a71ca6f00fa8,33
1,2,88,37,37,36,22,6458,Female,0c5f1ebedee9be0daeb5a71ca6f00fa8,34
1,2,89,73,55,59,48,7461,Female,0c5f1ebedee9be0daeb5a71ca6f00fa8,76
1,2,90,55,64,55,39,5121,Female,0c5f1ebedee9be0daeb5a71ca6f00fa8,57
1,2,91,19,73,25,75,5718,Female,0c5f1ebedee9be0daeb5a71ca6f00fa8,18
1,2,92,10,64,19,33,5065,Female,0c5f1ebedee9be0daeb5a71ca6f00fa8,7
1,2,93,19,82,33,82,5782,Female,0c5f1ebedee9be0daeb5a71ca6f00fa8,19
1,2,94,10,28,23,29,5388,Female,0c5f1ebedee9be0daeb5a71ca6f00fa8,3
1,2,95,10,46,37,37,51652,Female,0c5f1ebedee9be0daeb5a71ca6f00fa8,5
1,2,96,91,73,62,76,6486,Female,0c5f1ebedee9be0daeb5a71ca6f00fa8,98
1,2,97,64,28,50,36,3424,Female,0c5f1ebedee9be0daeb5a71ca6f00fa8,63
1,2,98,91,19,55,22,5038,Female,0c5f1ebedee9be0daeb5a71ca6f00fa8,92
1,2,99,64,19,50,24,3624,Female,0c5f1ebedee9be0daeb5a71ca6f00fa8,62
2,1,0,91,19,71,26,22958,Female,6f9e7d536d2bd315a34033fe7b83ce30,92
2,1,1,82,82,72,38,14483,Female,6f9e7d536d2bd315a34033fe7b83ce30,89
2,1,2,10,46,50,64,9987,Female,6f9e7d536d2bd315a34033fe7b83ce30,5
2,1,3,55,28,44,40,17171,Female,6f9e7d536d2bd315a34033fe7b83ce30,53
2,1,4,82,28,70,57,14580,Female,6f9e7d536d2bd315a34033fe7b83ce30,83
2,1,5,19,91,12,76,8699,Female,6f9e7d536d2bd315a34033fe7b83ce30,20
2,1,6,19,46,38,63,10941,Female,6f9e7d536d2bd315a34033fe7b83ce30,15
2,1,7,82,19,76,35,10477,Female,6f9e7d536d2bd315a34033fe7b83ce30,82
2,1,8,10,73,16,61,8733,Female,6f9e7d536d2bd315a34033fe7b83ce30,8
2,1,9,64,55,31,59,10499,Female,6f9e7d536d2bd315a34033fe7b83ce30,66
2,1,10,73,19,68,36,10194,Female,6f9e7d536d2bd315a34033fe7b83ce30,72
2,1,11,73,91,100,90,9187,Female,6f9e7d536d2bd315a34033fe7b83ce30,80
2,1,12,10,37,1,39,7029,Female,6f9e7d536d2bd315a34033fe7b83ce30,4
2,1,13,91,55,73,43,8403,Female,6f9e7d536d2bd315a34033fe7b83ce30,96
2,1,14,73,46,68,46,12476,Female,6f9e7d536d2bd315a34033fe7b83ce30,75
2,1,15,55,19,67,42,17692,Female,6f9e7d536d2bd315a34033fe7b83ce30,52
2,1,16,46,10,64,29,13004,Female,6f9e7d536d2bd315a34033fe7b83ce30,41
2,1,17,64,73,67,81,69605,Female,6f9e7d536d2bd315a34033fe7b83ce30,68
2,1,18,91,10,89,25,14965,Female,6f9e7d536d2bd315a34033fe7b83ce30,91
2,1,19,64,10,61,19,16946,Female,6f9e7d536d2bd315a34033fe7b83ce30,61
2,1,20,37,64,33,77,7262,Female,6f9e7d536d2bd315a34033fe7b83ce30,37
2,1,21,46,91,50,85,10684,Female,6f9e7d536d2bd315a34033fe7b83ce30,50
2,1,22,10,64,18,74,12572,Female,6f9e7d536d2bd315a34033fe7b83ce30,7
2,1,23,28,28,31,48,9757,Female,6f9e7d536d2bd315a34033fe7b83ce30,23
2,1,24,10,28,8,34,14843,Female,6f9e7d536d2bd315a34033fe7b83ce30,3
2,1,25,64,19,71,17,8796,Female,6f9e7d536d2bd315a34033fe7b83ce30,62
2,1,26,37,28,23,16,14597,Female,6f9e7d536d2bd315a34033fe7b83ce30,33
2,1,27,82,46,86,44,5628,Female,6f9e7d536d2bd315a34033fe7b83ce30,85
2,1,28,73,37,75,50,3269,Female,6f9e7d536d2bd315a34033fe7b83ce30,74
2,1,29,37,10,39,36,6243,Female,6f9e7d536d2bd315a34033fe7b83ce30,31
2,1,30,55,91,66,95,6075,Female,6f9e7d536d2bd315a34033fe7b83ce30,60
2,1,31,55,37,50,59,5244,Female,6f9e7d536d2bd315a34033fe7b83ce30,54
2,1,32,55,64,60,67,5852,Female,6f9e7d536d2bd315a34033fe7b83ce30,57
2,1,33,28,10,10,30,14829,Female,6f9e7d536d2bd315a34033fe7b83ce30,21
2,1,34,46,46,39,47,5724,Female,6f9e7d536d2bd315a34033fe7b83ce30,45
2,1,35,91,64,66,63,5772,Female,6f9e7d536d2bd315a34033fe7b83ce30,97
2,1,36,46,55,50,70,1900069,Female,6f9e7d536d2bd315a34033fe7b83ce30,46
2,1,37,46,19,39,34,9172,Female,6f9e7d536d2bd315a34033fe7b83ce30,42
2,1,38,64,64,76,41,15868,Female,6f9e7d536d2bd315a34033fe7b83ce30,67
2,1,39,82,37,63,38,5254,Female,6f9e7d536d2bd315a34033fe7b83ce30,84
2,1,40,10,55,19,69,9108,Female,6f9e7d536d2bd315a34033fe7b83ce30,6
2,1,41,19,28,19,37,10027,Female,6f9e7d536d2bd315a34033fe7b83ce30,13
2,1,42,64,37,66,45,5006,Female,6f9e7d536d2bd315a34033fe7b83ce30,64
2,1,43,19,64,21,67,9733,Female,6f9e7d536d2bd315a34033fe7b83ce30,17
2,1,44,19,19,17,34,8622,Female,6f9e7d536d2bd315a34033fe7b83ce30,12
2,1,45,46,82,63,44,4923,Female,6f9e7d536d2bd315a34033fe7b83ce30,49
2,1,46,64,91,66,84,11836,Female,6f9e7d536d2bd315a34033fe7b83ce30,70
2,1,47,82,91,89,90,271251,Female,6f9e7d536d2bd315a34033fe7b83ce30,90
2,1,48,73,73,59,70,8196,Female,6f9e7d536d2bd315a34033fe7b83ce30,78
2,1,49,37,46,15,1,16449,Female,6f9e7d536d2bd315a34033fe7b83ce30,35
2,1,50,46,28,22,33,6925,Female,6f9e7d536d2bd315a34033fe7b83ce30,43
2,1,51,28,91,30,72,5388,Female,6f9e7d536d2bd315a34033fe7b83ce30,30
2,1,52,91,28,94,29,9061,Female,6f9e7d536d2bd315a34033fe7b83ce30,93
2,1,53,28,73,22,87,7690,Female,6f9e7d536d2bd315a34033fe7b83ce30,28
2,1,54,64,28,83,25,5492,Female,6f9e7d536d2bd315a34033fe7b83ce30,63
2,1,55,37,91,47,68,5778,Female,6f9e7d536d2bd315a34033fe7b83ce30,40
2,1,56,73,64,91,66,5260,Female,6f9e7d536d2bd315a34033fe7b83ce30,77
2,1,57,46,37,50,42,13588,Female,6f9e7d536d2bd315a34033fe7b83ce30,44
2,1,58,73,10,75,7,6107,Female,6f9e7d536d2bd315a34033fe7b83ce30,71
2,1,59,55,55,50,72,5788,Female,6f9e7d536d2bd315a34033fe7b83ce30,56
2,1,60,37,73,30,68,5328,Female,6f9e7d536d2bd315a34033fe7b83ce30,38
2,1,61,19,37,24,38,176229,Female,6f9e7d536d2bd315a34033fe7b83ce30,14
2,1,62,73,28,62,32,5445,Female,6f9e7d536d2bd315a34033fe7b83ce30,73
2,1,63,91,37,76,32,4381,Female,6f9e7d536d2bd315a34033fe7b83ce30,94
2,1,64,28,82,22,85,5555,Female,6f9e7d536d2bd315a34033fe7b83ce30,29
2,1,65,10,19,22,23,9939,Female,6f9e7d536d2bd315a34033fe7b83ce30,2
2,1,66,91,91,91,88,482022,Female,6f9e7d536d2bd315a34033fe7b83ce30,100
2,1,67,64,82,64,56,6059,Female,6f9e7d536d2bd315a34033fe7b83ce30,69
2,1,68,82,64,71,56,5085,Female,6f9e7d536d2bd315a34033fe7b83ce30,87
2,1,69,73,55,72,59,5348,Female,6f9e7d536d2bd315a34033fe7b83ce30,76
2,1,70,10,10,17,33,7964,Female,6f9e7d536d2bd315a34033fe7b83ce30,1
2,1,71,28,37,33,39,61861,Female,6f9e7d536d2bd315a34033fe7b83ce30,24
2,1,72,55,10,62,30,30603,Female,6f9e7d536d2bd315a34033fe7b83ce30,51
2,1,73,55,46,50,50,219750,Female,6f9e7d536d2bd315a34033fe7b83ce30,55
2,1,74,73,82,75,64,8525,Female,6f9e7d536d2bd315a34033fe7b83ce30,79
2,1,75,91,82,73,75,4981,Female,6f9e7d536d2bd315a34033fe7b83ce30,99
2,1,76,28,55,37,73,11422,Female,6f9e7d536d2bd315a34033fe7b83ce30,26
2,1,77,28,64,18,72,7764,Female,6f9e7d536d2bd315a34033fe7b83ce30,27
2,1,78,10,91,50,50,12787,Female,6f9e7d536d2bd315a34033fe7b83ce30,10
2,1,79,19,10,33,50,47772,Female,6f9e7d536d2bd315a34033fe7b83ce30,11
2,1,80,82,55,71,69,4708,Female,6f9e7d536d2bd315a34033fe7b83ce30,86
2,1,81,91,46,72,62,9076,Female,6f9e7d536d2bd315a34033fe7b83ce30,95
2,1,82,37,19,38,45,6229,Female,6f9e7d536d2bd315a34033fe7b83ce30,32
2,1,83,82,73,67,56,6932,Female,6f9e7d536d2bd315a34033fe7b83ce30,88
2,1,84,19,55,16,43,5203,Female,6f9e7d536d2bd315a34033fe7b83ce30,16
2,1,85,91,73,88,59,4351,Female,6f9e7d536d2bd315a34033fe7b83ce30,98
2,1,86,28,19,37,33,7052,Female,6f9e7d536d2bd315a34033fe7b83ce30,22
2,1,87,37,55,35,50,2532,Female,6f9e7d536d2bd315a34033fe7b83ce30,36
2,1,88,19,73,27,83,9033,Female,6f9e7d536d2bd315a34033fe7b83ce30,18
2,1,89,28,46,41,61,5133,Female,6f9e7d536d2bd315a34033fe7b83ce30,25
2,1,90,37,37,33,63,5765,Female,6f9e7d536d2bd315a34033fe7b83ce30,34
2,1,91,19,82,26,69,7787,Female,6f9e7d536d2bd315a34033fe7b83ce30,19
2,1,92,55,82,47,37,8006,Female,6f9e7d536d2bd315a34033fe7b83ce30,59
2,1,93,64,46,70,43,3579,Female,6f9e7d536d2bd315a34033fe7b83ce30,65
2,1,94,10,82,37,93,6308,Female,6f9e7d536d2bd315a34033fe7b83ce30,9
2,1,95,82,10,100,33,5724,Female,6f9e7d536d2bd315a34033fe7b83ce30,81
2,1,96,37,82,42,80,10260,Female,6f9e7d536d2bd315a34033fe7b83ce30,39
2,1,97,46,73,33,69,20245,Female,6f9e7d536d2bd315a34033fe7b83ce30,48
2,1,98,46,64,30,76,29477,Female,6f9e7d536d2bd315a34033fe7b83ce30,47
2,1,99,55,73,32,66,7980,Female,6f9e7d536d2bd315a34033fe7b83ce30,58
2,2,0,46,46,31,31,3989,Female,6f9e7d536d2bd315a34033fe7b83ce30,45
2,2,1,37,91,18,85,3902,Female,6f9e7d536d2bd315a34033fe7b83ce30,40
2,2,2,55,19,65,23,50268,Female,6f9e7d536d2bd315a34033fe7b83ce30,52
2,2,3,37,19,26,28,4438,Female,6f9e7d536d2bd315a34033fe7b83ce30,32
2,2,4,82,46,72,41,6476,Female,6f9e7d536d2bd315a34033fe7b83ce30,85
2,2,5,19,73,22,31,33996,Female,6f9e7d536d2bd315a34033fe7b83ce30,18
2,2,6,46,73,36,80,4494,Female,6f9e7d536d2bd315a34033fe7b83ce30,48
2,2,7,82,82,86,80,7597,Female,6f9e7d536d2bd315a34033fe7b83ce30,89
2,2,8,46,82,42,70,9333,Female,6f9e7d536d2bd315a34033fe7b83ce30,49
2,2,9,37,73,46,70,16310,Female,6f9e7d536d2bd315a34033fe7b83ce30,38
2,2,10,28,28,23,17,5709,Female,6f9e7d536d2bd315a34033fe7b83ce30,23
2,2,11,46,19,25,32,3962,Female,6f9e7d536d2bd315a34033fe7b83ce30,42
2,2,12,37,55,44,60,4227,Female,6f9e7d536d2bd315a34033fe7b83ce30,36
2,2,13,19,91,18,77,39869,Female,6f9e7d536d2bd315a34033fe7b83ce30,20
2,2,14,64,91,73,87,4835,Female,6f9e7d536d2bd315a34033fe7b83ce30,70
2,2,15,82,10,76,31,5996,Female,6f9e7d536d2bd315a34033fe7b83ce30,81
2,2,16,10,46,25,34,4389,Female,6f9e7d536d2bd315a34033fe7b83ce30,5
2,2,17,82,73,76,64,6573,Female,6f9e7d536d2bd315a34033fe7b83ce30,88
2,2,18,28,46,60,50,2508,Female,6f9e7d536d2bd315a34033fe7b83ce30,25
2,2,19,73,64,61,59,519483,Female,6f9e7d536d2bd315a34033fe7b83ce30,77
2,2,20,19,55,29,58,4258,Female,6f9e7d536d2bd315a34033fe7b83ce30,16
2,2,21,73,19,71,16,5844,Female,6f9e7d536d2bd315a34033fe7b83ce30,72
2,2,22,28,64,32,62,3725,Female,6f9e7d536d2bd315a34033fe7b83ce30,27
2,2,23,37,28,38,35,4357,Female,6f9e7d536d2bd315a34033fe7b83ce30,33
2,2,24,55,55,54,63,7574,Female,6f9e7d536d2bd315a34033fe7b83ce30,56
2,2,25,10,73,27,66,8700,Female,6f9e7d536d2bd315a34033fe7b83ce30,8
2,2,26,64,46,46,54,90365,Female,6f9e7d536d2bd315a34033fe7b83ce30,65
2,2,27,19,10,30,23,11564,Female,6f9e7d536d2bd315a34033fe7b83ce30,11
2,2,28,55,64,65,75,6092,Female,6f9e7d536d2bd315a34033fe7b83ce30,57
2,2,29,91,37,87,23,7867,Female,6f9e7d536d2bd315a34033fe7b83ce30,94
2,2,30,10,91,1,95,7492,Female,6f9e7d536d2bd315a34033fe7b83ce30,10
2,2,31,19,19,12,17,11805,Female,6f9e7d536d2bd315a34033fe7b83ce30,12
2,2,32,82,28,76,29,37412,Female,6f9e7d536d2bd315a34033fe7b83ce30,83
2,2,33,28,73,14,67,8509,Female,6f9e7d536d2bd315a34033fe7b83ce30,28
2,2,34,10,55,22,67,3556,Female,6f9e7d536d2bd315a34033fe7b83ce30,6
2,2,35,55,37,61,38,4379,Female,6f9e7d536d2bd315a34033fe7b83ce30,54
2,2,36,64,28,50,29,2327,Female,6f9e7d536d2bd315a34033fe7b83ce30,63
2,2,37,91,46,83,38,5579,Female,6f9e7d536d2bd315a34033fe7b83ce30,95
2,2,38,19,46,14,72,6307,Female,6f9e7d536d2bd315a34033fe7b83ce30,15
2,2,39,55,82,40,75,4877,Female,6f9e7d536d2bd315a34033fe7b83ce30,59
2,2,40,64,37,50,50,167499,Female,6f9e7d536d2bd315a34033fe7b83ce30,64
2,2,41,64,55,50,50,884,Female,6f9e7d536d2bd315a34033fe7b83ce30,66
2,2,42,91,55,90,50,3764,Female,6f9e7d536d2bd315a34033fe7b83ce30,96
2,2,43,46,37,37,69,6429,Female,6f9e7d536d2bd315a34033fe7b83ce30,44
2,2,44,73,46,67,50,3821,Female,6f9e7d536d2bd315a34033fe7b83ce30,75
2,2,45,64,19,66,18,3917,Female,6f9e7d536d2bd315a34033fe7b83ce30,62
2,2,46,10,37,3,23,8525,Female,6f9e7d536d2bd315a34033fe7b83ce30,4
2,2,47,19,82,22,33,5237,Female,6f9e7d536d2bd315a34033fe7b83ce30,19
2,2,48,91,10,84,8,7038,Female,6f9e7d536d2bd315a34033fe7b83ce30,91
2,2,49,55,91,66,72,6637,Female,6f9e7d536d2bd315a34033fe7b83ce30,60
2,2,50,46,64,41,75,5541,Female,6f9e7d536d2bd315a34033fe7b83ce30,47
2,2,51,73,55,71,63,4252,Female,6f9e7d536d2bd315a34033fe7b83ce30,76
2,2,52,91,91,83,75,4853,Female,6f9e7d536d2bd315a34033fe7b83ce30,100
2,2,53,82,64,77,70,5765,Female,6f9e7d536d2bd315a34033fe7b83ce30,87
2,2,54,82,91,100,99,4357,Female,6f9e7d536d2bd315a34033fe7b83ce30,90
2,2,55,46,91,58,97,6997,Female,6f9e7d536d2bd315a34033fe7b83ce30,50
2,2,56,64,10,75,12,5980,Female,6f9e7d536d2bd315a34033fe7b83ce30,61
2,2,57,73,28,65,18,4452,Female,6f9e7d536d2bd315a34033fe7b83ce30,73
2,2,58,55,10,60,13,4362,Female,6f9e7d536d2bd315a34033fe7b83ce30,51
2,2,59,28,10,21,7,4667,Female,6f9e7d536d2bd315a34033fe7b83ce30,21
2,2,60,10,28,1,14,4348,Female,6f9e7d536d2bd315a34033fe7b83ce30,3
2,2,61,19,28,33,26,4516,Female,6f9e7d536d2bd315a34033fe7b83ce30,13
2,2,62,28,19,24,19,3925,Female,6f9e7d536d2bd315a34033fe7b83ce30,22
2,2,63,28,55,34,71,6933,Female,6f9e7d536d2bd315a34033fe7b83ce30,26
2,2,64,82,37,74,67,4253,Female,6f9e7d536d2bd315a34033fe7b83ce30,84
2,2,65,37,37,50,60,4989,Female,6f9e7d536d2bd315a34033fe7b83ce30,34
2,2,66,46,55,50,69,1980,Female,6f9e7d536d2bd315a34033fe7b83ce30,46
2,2,67,73,91,79,78,5828,Female,6f9e7d536d2bd315a34033fe7b83ce30,80
2,2,68,10,82,13,85,7382,Female,6f9e7d536d2bd315a34033fe7b83ce30,9
2,2,69,10,64,32,78,6269,Female,6f9e7d536d2bd315a34033fe7b83ce30,7
2,2,70,55,28,80,25,8804,Female,6f9e7d536d2bd315a34033fe7b83ce30,53
2,2,71,64,73,87,80,8516,Female,6f9e7d536d2bd315a34033fe7b83ce30,68
2,2,72,91,64,80,79,5357,Female,6f9e7d536d2bd315a34033fe7b83ce30,97
2,2,73,73,10,88,30,5053,Female,6f9e7d536d2bd315a34033fe7b83ce30,71
2,2,74,19,37,9,32,4678,Female,6f9e7d536d2bd315a34033fe7b83ce30,14
2,2,75,73,73,86,84,38178,Female,6f9e7d536d2bd315a34033fe7b83ce30,78
2,2,76,91,82,88,88,6203,Female,6f9e7d536d2bd315a34033fe7b83ce30,99
2,2,77,28,91,19,77,3868,Female,6f9e7d536d2bd315a34033fe7b83ce30,30
2,2,78,82,19,81,12,4653,Female,6f9e7d536d2bd315a34033fe7b83ce30,82
2,2,79,55,73,61,81,4054,Female,6f9e7d536d2bd315a34033fe7b83ce30,58
2,2,80,46,10,64,20,4597,Female,6f9e7d536d2bd315a34033fe7b83ce30,41
2,2,81,91,73,79,83,6117,Female,6f9e7d536d2bd315a34033fe7b83ce30,98
2,2,82,91,28,85,38,5750,Female,6f9e7d536d2bd315a34033fe7b83ce30,93
2,2,83,10,10,1,10,7981,Female,6f9e7d536d2bd315a34033fe7b83ce30,1
2,2,84,37,82,34,76,8229,Female,6f9e7d536d2bd315a34033fe7b83ce30,39
2,2,85,55,46,39,61,3203,Female,6f9e7d536d2bd315a34033fe7b83ce30,55
2,2,86,37,10,64,21,6221,Female,6f9e7d536d2bd315a34033fe7b83ce30,31
2,2,87,10,19,5,28,5845,Female,6f9e7d536d2bd315a34033fe7b83ce30,2
2,2,88,91,19,88,22,4301,Female,6f9e7d536d2bd315a34033fe7b83ce30,92
2,2,89,19,64,16,66,5028,Female,6f9e7d536d2bd315a34033fe7b83ce30,17
2,2,90,28,37,40,56,4309,Female,6f9e7d536d2bd315a34033fe7b83ce30,24
2,2,91,28,82,20,78,5046,Female,6f9e7d536d2bd315a34033fe7b83ce30,29
2,2,92,46,28,25,41,4139,Female,6f9e7d536d2bd315a34033fe7b83ce30,43
2,2,93,82,55,36,63,14839,Female,6f9e7d536d2bd315a34033fe7b83ce30,86
2,2,94,37,46,56,43,90006,Female,6f9e7d536d2bd315a34033fe7b83ce30,35
2,2,95,73,82,78,73,110555,Female,6f9e7d536d2bd315a34033fe7b83ce30,79
2,2,96,37,64,32,67,3717,Female,6f9e7d536d2bd315a34033fe7b83ce30,37
2,2,97,64,82,81,80,5046,Female,6f9e7d536d2bd315a34033fe7b83ce30,69
2,2,98,64,64,56,73,5276,Female,6f9e7d536d2bd315a34033fe7b83ce30,67
2,2,99,73,37,75,28,4604,Female,6f9e7d536d2bd315a34033fe7b83ce30,74
2,1,0,10,73,14,78,9840,Female,0171402c8dd505ea026aa441bd8fe815,8
2,1,1,28,73,39,63,10808,Female,0171402c8dd505ea026aa441bd8fe815,28
2,1,2,91,64,81,60,8622,Female,0171402c8dd505ea026aa441bd8fe815,97
2,1,3,46,10,61,9,11026,Female,0171402c8dd505ea026aa441bd8fe815,41
2,1,4,55,46,57,42,11412,Female,0171402c8dd505ea026aa441bd8fe815,55
2,1,5,55,37,61,59,6966,Female,0171402c8dd505ea026aa441bd8fe815,54
2,1,6,55,28,72,27,9485,Female,0171402c8dd505ea026aa441bd8fe815,53
2,1,7,37,55,40,69,9344,Female,0171402c8dd505ea026aa441bd8fe815,36
2,1,8,73,10,40,10,7369,Female,0171402c8dd505ea026aa441bd8fe815,71
2,1,9,19,37,19,41,13499,Female,0171402c8dd505ea026aa441bd8fe815,14
2,1,10,28,91,35,100,13271,Female,0171402c8dd505ea026aa441bd8fe815,30
2,1,11,46,37,39,38,6817,Female,0171402c8dd505ea026aa441bd8fe815,44
2,1,12,64,64,56,44,9958,Female,0171402c8dd505ea026aa441bd8fe815,67
2,1,13,10,55,22,41,6468,Female,0171402c8dd505ea026aa441bd8fe815,6
2,1,14,64,37,35,40,5692,Female,0171402c8dd505ea026aa441bd8fe815,64
2,1,15,73,19,77,28,7791,Female,0171402c8dd505ea026aa441bd8fe815,72
2,1,16,64,82,74,82,8332,Female,0171402c8dd505ea026aa441bd8fe815,69
2,1,17,37,64,42,71,9577,Female,0171402c8dd505ea026aa441bd8fe815,37
2,1,18,10,82,45,63,7346,Female,0171402c8dd505ea026aa441bd8fe815,9
2,1,19,91,28,87,19,10251,Female,0171402c8dd505ea026aa441bd8fe815,93
2,1,20,28,82,28,89,6335,Female,0171402c8dd505ea026aa441bd8fe815,29
2,1,21,46,82,35,78,7240,Female,0171402c8dd505ea026aa441bd8fe815,49
2,1,22,37,19,35,25,8767,Female,0171402c8dd505ea026aa441bd8fe815,32
2,1,23,82,82,90,86,5411,Female,0171402c8dd505ea026aa441bd8fe815,89
2,1,24,46,55,47,64,11012,Female,0171402c8dd505ea026aa441bd8fe815,46
2,1,25,37,82,41,74,11685,Female,0171402c8dd505ea026aa441bd8fe815,39
2,1,26,28,55,35,70,11476,Female,0171402c8dd505ea026aa441bd8fe815,26
2,1,27,73,28,78,29,10205,Female,0171402c8dd505ea026aa441bd8fe815,73
2,1,28,73,64,38,66,5502,Female,0171402c8dd505ea026aa441bd8fe815,77
2,1,29,82,91,88,88,6625,Female,0171402c8dd505ea026aa441bd8fe815,90
2,1,30,91,73,80,75,7634,Female,0171402c8dd505ea026aa441bd8fe815,98
2,1,31,55,82,80,76,6311,Female,0171402c8dd505ea026aa441bd8fe815,59
2,1,32,10,91,10,84,8669,Female,0171402c8dd505ea026aa441bd8fe815,10
2,1,33,64,91,83,90,11848,Female,0171402c8dd505ea026aa441bd8fe815,70
2,1,34,46,28,37,33,7882,Female,0171402c8dd505ea026aa441bd8fe815,43
2,1,35,37,73,40,72,5025,Female,0171402c8dd505ea026aa441bd8fe815,38
2,1,36,28,37,16,58,5711,Female,0171402c8dd505ea026aa441bd8fe815,24
2,1,37,55,19,67,33,8623,Female,0171402c8dd505ea026aa441bd8fe815,52
2,1,38,55,64,33,45,4713,Female,0171402c8dd505ea026aa441bd8fe815,57
2,1,39,64,10,55,35,5463,Female,0171402c8dd505ea026aa441bd8fe815,61
2,1,40,10,46,15,40,6071,Female,0171402c8dd505ea026aa441bd8fe815,5
2,1,41,37,37,20,42,8794,Female,0171402c8dd505ea026aa441bd8fe815,34
2,1,42,19,46,19,41,7091,Female,0171402c8dd505ea026aa441bd8fe815,15
2,1,43,55,10,50,50,2537,Female,0171402c8dd505ea026aa441bd8fe815,51
2,1,44,10,10,18,5,10476,Female,0171402c8dd505ea026aa441bd8fe815,1
2,1,45,82,55,77,37,6862,Female,0171402c8dd505ea026aa441bd8fe815,86
2,1,46,46,73,61,92,11313,Female,0171402c8dd505ea026aa441bd8fe815,48
2,1,47,46,64,55,59,8213,Female,0171402c8dd505ea026aa441bd8fe815,47
2,1,48,46,91,31,90,6326,Female,0171402c8dd505ea026aa441bd8fe815,50
2,1,49,28,28,40,33,5608,Female,0171402c8dd505ea026aa441bd8fe815,23
2,1,50,28,10,27,13,8515,Female,0171402c8dd505ea026aa441bd8fe815,21
2,1,51,82,37,50,50,1328,Female,0171402c8dd505ea026aa441bd8fe815,84
2,1,52,73,46,40,36,9476,Female,0171402c8dd505ea026aa441bd8fe815,75
2,1,53,73,37,41,33,7819,Female,0171402c8dd505ea026aa441bd8fe815,74
2,1,54,91,10,50,40,3927,Female,0171402c8dd505ea026aa441bd8fe815,91
2,1,55,91,91,82,90,8003,Female,0171402c8dd505ea026aa441bd8fe815,100
2,1,56,82,73,82,79,5445,Female,0171402c8dd505ea026aa441bd8fe815,88
2,1,57,64,55,72,63,8665,Female,0171402c8dd505ea026aa441bd8fe815,66
2,1,58,19,73,15,62,10596,Female,0171402c8dd505ea026aa441bd8fe815,18
2,1,59,73,82,79,81,9595,Female,0171402c8dd505ea026aa441bd8fe815,79
2,1,60,19,28,18,24,6433,Female,0171402c8dd505ea026aa441bd8fe815,13
2,1,61,19,82,16,80,6914,Female,0171402c8dd505ea026aa441bd8fe815,19
2,1,62,91,19,89,23,6708,Female,0171402c8dd505ea026aa441bd8fe815,92
2,1,63,10,37,50,50,2776,Female,0171402c8dd505ea026aa441bd8fe815,4
2,1,64,28,64,37,65,6918,Female,0171402c8dd505ea026aa441bd8fe815,27
2,1,65,91,37,99,42,9556,Female,0171402c8dd505ea026aa441bd8fe815,94
2,1,66,55,55,69,60,8406,Female,0171402c8dd505ea026aa441bd8fe815,56
2,1,67,82,28,82,30,5590,Female,0171402c8dd505ea026aa441bd8fe815,83
2,1,68,55,91,71,100,8998,Female,0171402c8dd505ea026aa441bd8fe815,60
2,1,69,19,64,17,92,8033,Female,0171402c8dd505ea026aa441bd8fe815,17
2,1,70,64,19,72,28,5934,Female,0171402c8dd505ea026aa441bd8fe815,62
2,1,71,37,46,30,64,10859,Female,0171402c8dd505ea026aa441bd8fe815,35
2,1,72,19,91,25,97,7358,Female,0171402c8dd505ea026aa441bd8fe815,20
2,1,73,82,10,72,8,13991,Female,0171402c8dd505ea026aa441bd8fe815,81
2,1,74,82,46,41,63,6862,Female,0171402c8dd505ea026aa441bd8fe815,85
2,1,75,19,55,32,62,6193,Female,0171402c8dd505ea026aa441bd8fe815,16
2,1,76,91,55,99,44,7803,Female,0171402c8dd505ea026aa441bd8fe815,96
2,1,77,19,10,16,8,7602,Female,0171402c8dd505ea026aa441bd8fe815,11
2,1,78,28,46,12,27,4697,Female,0171402c8dd505ea026aa441bd8fe815,25
